# 	f 	 A 		 G 
     358.5   0.0193147023     10.000
     359.0   0.0192609384     10.000
     359.5   0.0192073986     10.000
     360.0   0.0191540818     10.000
     360.5   0.0191009866     10.000
     361.0   0.0190481120     10.000
     361.5   0.0189954565     10.000
     362.0   0.0189430191     10.000
     362.5   0.0188907986     10.000
     363.0   0.0188387936     10.000
     363.5   0.0187870032     10.000
     364.0   0.0187354260     10.000
     364.5   0.0186840609     10.000
     365.0   0.0186329067     10.000
     365.5   0.0185819624     10.000
     366.0   0.0185312267     10.000
     366.5   0.0184806985     10.000
     367.0   0.0184303766     10.000
     367.5   0.0183802601     10.000
     368.0   0.0183303476     10.000
     368.5   0.0182806382     10.000
     369.0   0.0182311308     10.000
     369.5   0.0181818242     10.000
     370.0   0.0181327173     10.000
     370.5   0.0180838091     10.000
     371.0   0.0180350985     10.000
     371.5   0.0179865845     10.000
     372.0   0.0179382660     10.000
     372.5   0.0178901419     10.000
     373.0   0.0178422112     10.000
     373.5   0.0177944728     10.000
     374.0   0.0177469258     10.000
     374.5   0.0176995692     10.000
     375.0   0.0176524018     10.000
     375.5   0.0176054227     10.000
     376.0   0.0175586309     10.000
     376.5   0.0175120254     10.000
     377.0   0.0174656052     10.000
     377.5   0.0174193693     10.000
     378.0   0.0173733168     10.000
     378.5   0.0173274467     10.000
     379.0   0.0172817580     10.000
     379.5   0.0172362498     10.000
     380.0   0.0171909210     10.000
     380.5   0.0171457709     10.000
     381.0   0.0171007984     10.000
     381.5   0.0170560026     10.000
     382.0   0.0170113826     10.000
     382.5   0.0169669375     10.000
     383.0   0.0169226663     10.000
     383.5   0.0168785682     10.000
     384.0   0.0168346422     10.000
     384.5   0.0167908875     10.000
     385.0   0.0167473031     10.000
     385.5   0.0167038882     10.000
     386.0   0.0166606419     10.000
     386.5   0.0166175633     10.000
     387.0   0.0165746516     10.000
     387.5   0.0165319059     10.000
     388.0   0.0164893254     10.000
     388.5   0.0164469091     10.000
     389.0   0.0164046563     10.000
     389.5   0.0163625661     10.000
     390.0   0.0163206377     10.000
     390.5   0.0162788703     10.000
     391.0   0.0162372630     10.000
     391.5   0.0161958150     10.000
     392.0   0.0161545255     10.000
     392.5   0.0161133936     10.000
     393.0   0.0160724187     10.000
     393.5   0.0160315999     10.000
     394.0   0.0159909364     10.000
     394.5   0.0159504274     10.000
     395.0   0.0159100721     10.000
     395.5   0.0158698698     10.000
     396.0   0.0158298197     10.000
     396.5   0.0157899209     10.000
     397.0   0.0157501729     10.000
     397.5   0.0157105747     10.000
     398.0   0.0156711257     10.000
     398.5   0.0156318251     10.000
     399.0   0.0155926722     10.000
     399.5   0.0155536661     10.000
     400.0   0.0155148062     10.000
     400.5   0.0154760918     10.000
     401.0   0.0154375221     10.000
     401.5   0.0153990965     10.000
     402.0   0.0153608141     10.000
     402.5   0.0153226743     10.000
     403.0   0.0152846763     10.000
     403.5   0.0152468196     10.000
     404.0   0.0152091033     10.000
     404.5   0.0151715267     10.000
     405.0   0.0151340893     10.000
     405.5   0.0150967903     10.000
     406.0   0.0150596290     10.000
     406.5   0.0150226047     10.000
     407.0   0.0149857168     10.000
     407.5   0.0149489646     10.000
     408.0   0.0149123474     10.000
     408.5   0.0148758646     10.000
     409.0   0.0148395155     10.000
     409.5   0.0148032995     10.000
     410.0   0.0147672159     10.000
     410.5   0.0147312641     10.000
     411.0   0.0146954434     10.000
     411.5   0.0146597532     10.000
     412.0   0.0146241929     10.000
     412.5   0.0145887618     10.000
     413.0   0.0145534593     10.000
     413.5   0.0145182848     10.000
     414.0   0.0144832376     10.000
     414.5   0.0144483173     10.000
     415.0   0.0144135230     10.000
     415.5   0.0143788543     10.000
     416.0   0.0143443105     10.000
     416.5   0.0143098911     10.000
     417.0   0.0142755953     10.000
     417.5   0.0142414228     10.000
     418.0   0.0142073728     10.000
     418.5   0.0141734447     10.000
     419.0   0.0141396381     10.000
     419.5   0.0141059522     10.000
     420.0   0.0140723866     10.000
     420.5   0.0140389407     10.000
     421.0   0.0140056138     10.000
     421.5   0.0139724055     10.000
     422.0   0.0139393152     10.000
     422.5   0.0139063422     10.000
     423.0   0.0138734861     10.000
     423.5   0.0138407463     10.000
     424.0   0.0138081223     10.000
     424.5   0.0137756135     10.000
     425.0   0.0137432194     10.000
     425.5   0.0137109394     10.000
     426.0   0.0136787729     10.000
     426.5   0.0136467196     10.000
     427.0   0.0136147788     10.000
     427.5   0.0135829500     10.000
